"total_sleep_time","transportation_method","prior_knowl","teacher_performance","predicted"
16,"pub_transport",35,"2",5
16,"pub_transport",40,"2",5
16,"pub_transport",45,"2",5
16,"pub_transport",50,"2",5
16,"pub_transport",55,"2",5
16,"pub_transport",60,"2",4
16,"pub_transport",65,"2",4
16,"pub_transport",70,"2",4
16,"pub_transport",75,"2",4
16,"pub_transport",80,"2",4
16,"pub_transport",85,"2",4
16,"pub_transport",90,"2",4
16,"pub_transport",95,"2",4
16,"pub_transport",100,"2",4
17,"pub_transport",0,"2",5
17,"pub_transport",5,"2",5
17,"pub_transport",10,"2",5
17,"pub_transport",15,"2",5
17,"pub_transport",20,"2",5
17,"pub_transport",25,"2",5
17,"pub_transport",30,"2",5
17,"pub_transport",35,"2",5
17,"pub_transport",40,"2",5
17,"pub_transport",45,"2",5
17,"pub_transport",50,"2",5
17,"pub_transport",55,"2",5
17,"pub_transport",60,"2",5
17,"pub_transport",65,"2",5
17,"pub_transport",70,"2",5
17,"pub_transport",75,"2",5
17,"pub_transport",80,"2",5
17,"pub_transport",85,"2",5
17,"pub_transport",90,"2",5
17,"pub_transport",95,"2",5
17,"pub_transport",100,"2",4
18,"pub_transport",0,"2",5
18,"pub_transport",5,"2",5
18,"pub_transport",10,"2",5
18,"pub_transport",15,"2",5
18,"pub_transport",20,"2",5
18,"pub_transport",25,"2",5
18,"pub_transport",30,"2",5
18,"pub_transport",35,"2",5
18,"pub_transport",40,"2",5
18,"pub_transport",45,"2",5
18,"pub_transport",50,"2",5
18,"pub_transport",55,"2",5
18,"pub_transport",60,"2",5
18,"pub_transport",65,"2",5
18,"pub_transport",70,"2",5
18,"pub_transport",75,"2",5
18,"pub_transport",80,"2",5
18,"pub_transport",85,"2",5
18,"pub_transport",90,"2",5
18,"pub_transport",95,"2",5
18,"pub_transport",100,"2",5
19,"pub_transport",0,"2",5
19,"pub_transport",5,"2",5
19,"pub_transport",10,"2",5
19,"pub_transport",15,"2",5
19,"pub_transport",20,"2",5
19,"pub_transport",25,"2",5
19,"pub_transport",30,"2",5
19,"pub_transport",35,"2",5
19,"pub_transport",40,"2",5
19,"pub_transport",45,"2",5
19,"pub_transport",50,"2",5
19,"pub_transport",55,"2",5
19,"pub_transport",60,"2",5
19,"pub_transport",65,"2",5
19,"pub_transport",70,"2",5
19,"pub_transport",75,"2",5
19,"pub_transport",80,"2",5
19,"pub_transport",85,"2",5
19,"pub_transport",90,"2",5
19,"pub_transport",95,"2",5
19,"pub_transport",100,"2",5
20,"pub_transport",0,"2",5
20,"pub_transport",5,"2",5
20,"pub_transport",10,"2",5
20,"pub_transport",15,"2",5
20,"pub_transport",20,"2",5
20,"pub_transport",25,"2",5
20,"pub_transport",30,"2",5
20,"pub_transport",35,"2",5
20,"pub_transport",40,"2",5
20,"pub_transport",45,"2",5
20,"pub_transport",50,"2",5
20,"pub_transport",55,"2",5
20,"pub_transport",60,"2",5
20,"pub_transport",65,"2",5
20,"pub_transport",70,"2",5
20,"pub_transport",75,"2",5
20,"pub_transport",80,"2",5
20,"pub_transport",85,"2",5
20,"pub_transport",90,"2",5
20,"pub_transport",95,"2",5
20,"pub_transport",100,"2",5
21,"pub_transport",0,"2",5
21,"pub_transport",5,"2",5
21,"pub_transport",10,"2",5
21,"pub_transport",15,"2",5
21,"pub_transport",20,"2",5
21,"pub_transport",25,"2",5
21,"pub_transport",30,"2",5
21,"pub_transport",35,"2",5
21,"pub_transport",40,"2",5
21,"pub_transport",45,"2",5
21,"pub_transport",50,"2",5
21,"pub_transport",55,"2",5
21,"pub_transport",60,"2",5
21,"pub_transport",65,"2",5
21,"pub_transport",70,"2",5
21,"pub_transport",75,"2",5
21,"pub_transport",80,"2",5
21,"pub_transport",85,"2",5
21,"pub_transport",90,"2",5
21,"pub_transport",95,"2",5
21,"pub_transport",100,"2",5
22,"pub_transport",0,"2",5
22,"pub_transport",5,"2",5
22,"pub_transport",10,"2",5
22,"pub_transport",15,"2",5
22,"pub_transport",20,"2",5
22,"pub_transport",25,"2",5
22,"pub_transport",30,"2",5
22,"pub_transport",35,"2",5
22,"pub_transport",40,"2",5
22,"pub_transport",45,"2",5
22,"pub_transport",50,"2",5
22,"pub_transport",55,"2",5
22,"pub_transport",60,"2",5
22,"pub_transport",65,"2",5
22,"pub_transport",70,"2",5
22,"pub_transport",75,"2",5
22,"pub_transport",80,"2",5
22,"pub_transport",85,"2",5
22,"pub_transport",90,"2",5
22,"pub_transport",95,"2",5
22,"pub_transport",100,"2",5
23,"pub_transport",0,"2",5
23,"pub_transport",5,"2",5
23,"pub_transport",10,"2",5
23,"pub_transport",15,"2",5
23,"pub_transport",20,"2",5
23,"pub_transport",25,"2",5
23,"pub_transport",30,"2",5
23,"pub_transport",35,"2",5
23,"pub_transport",40,"2",5
23,"pub_transport",45,"2",5
23,"pub_transport",50,"2",5
23,"pub_transport",55,"2",5
23,"pub_transport",60,"2",5
23,"pub_transport",65,"2",5
23,"pub_transport",70,"2",5
23,"pub_transport",75,"2",5
23,"pub_transport",80,"2",5
23,"pub_transport",85,"2",5
23,"pub_transport",90,"2",5
23,"pub_transport",95,"2",5
23,"pub_transport",100,"2",5
24,"pub_transport",0,"2",5
24,"pub_transport",5,"2",5
24,"pub_transport",10,"2",5
24,"pub_transport",15,"2",5
24,"pub_transport",20,"2",5
24,"pub_transport",25,"2",5
24,"pub_transport",30,"2",5
24,"pub_transport",35,"2",5
24,"pub_transport",40,"2",5
24,"pub_transport",45,"2",5
24,"pub_transport",50,"2",5
24,"pub_transport",55,"2",5
24,"pub_transport",60,"2",5
24,"pub_transport",65,"2",5
24,"pub_transport",70,"2",5
24,"pub_transport",75,"2",5
24,"pub_transport",80,"2",5
24,"pub_transport",85,"2",5
24,"pub_transport",90,"2",5
24,"pub_transport",95,"2",5
24,"pub_transport",100,"2",5
0,"pub_transport",0,"3",1
0,"pub_transport",5,"3",1
0,"pub_transport",10,"3",1
0,"pub_transport",15,"3",1
0,"pub_transport",20,"3",1
0,"pub_transport",25,"3",1
0,"pub_transport",30,"3",1
0,"pub_transport",35,"3",1
0,"pub_transport",40,"3",1
0,"pub_transport",45,"3",1
0,"pub_transport",50,"3",1
0,"pub_transport",55,"3",1
0,"pub_transport",60,"3",1
0,"pub_transport",65,"3",1
0,"pub_transport",70,"3",1
0,"pub_transport",75,"3",1
0,"pub_transport",80,"3",1
0,"pub_transport",85,"3",1
0,"pub_transport",90,"3",1
0,"pub_transport",95,"3",1
0,"pub_transport",100,"3",1
1,"pub_transport",0,"3",2
1,"pub_transport",5,"3",2
1,"pub_transport",10,"3",1
1,"pub_transport",15,"3",1
1,"pub_transport",20,"3",1
1,"pub_transport",25,"3",1
1,"pub_transport",30,"3",1
1,"pub_transport",35,"3",1
1,"pub_transport",40,"3",1
1,"pub_transport",45,"3",1
1,"pub_transport",50,"3",1
1,"pub_transport",55,"3",1
1,"pub_transport",60,"3",1
1,"pub_transport",65,"3",1
1,"pub_transport",70,"3",1
1,"pub_transport",75,"3",1
1,"pub_transport",80,"3",1
1,"pub_transport",85,"3",1
1,"pub_transport",90,"3",1
1,"pub_transport",95,"3",1
1,"pub_transport",100,"3",1
2,"pub_transport",0,"3",2
2,"pub_transport",5,"3",2
2,"pub_transport",10,"3",2
2,"pub_transport",15,"3",2
2,"pub_transport",20,"3",2
2,"pub_transport",25,"3",2
2,"pub_transport",30,"3",2
2,"pub_transport",35,"3",2
2,"pub_transport",40,"3",2
2,"pub_transport",45,"3",2
2,"pub_transport",50,"3",1
2,"pub_transport",55,"3",1
2,"pub_transport",60,"3",1
2,"pub_transport",65,"3",1
2,"pub_transport",70,"3",1
2,"pub_transport",75,"3",1
2,"pub_transport",80,"3",1
2,"pub_transport",85,"3",1
2,"pub_transport",90,"3",1
2,"pub_transport",95,"3",1
2,"pub_transport",100,"3",1
3,"pub_transport",0,"3",2
3,"pub_transport",5,"3",2
3,"pub_transport",10,"3",2
3,"pub_transport",15,"3",2
3,"pub_transport",20,"3",2
3,"pub_transport",25,"3",2
3,"pub_transport",30,"3",2
3,"pub_transport",35,"3",2
3,"pub_transport",40,"3",2
3,"pub_transport",45,"3",2
3,"pub_transport",50,"3",2
3,"pub_transport",55,"3",2
3,"pub_transport",60,"3",2
3,"pub_transport",65,"3",2
3,"pub_transport",70,"3",2
3,"pub_transport",75,"3",2
3,"pub_transport",80,"3",2
3,"pub_transport",85,"3",2
3,"pub_transport",90,"3",1
3,"pub_transport",95,"3",1
3,"pub_transport",100,"3",1
4,"pub_transport",0,"3",2
4,"pub_transport",5,"3",2
4,"pub_transport",10,"3",2
4,"pub_transport",15,"3",2
4,"pub_transport",20,"3",2
4,"pub_transport",25,"3",2
4,"pub_transport",30,"3",2
4,"pub_transport",35,"3",2
4,"pub_transport",40,"3",2
4,"pub_transport",45,"3",2
4,"pub_transport",50,"3",2
4,"pub_transport",55,"3",2
4,"pub_transport",60,"3",2
4,"pub_transport",65,"3",2
4,"pub_transport",70,"3",2
4,"pub_transport",75,"3",2
4,"pub_transport",80,"3",2
4,"pub_transport",85,"3",2
4,"pub_transport",90,"3",2
4,"pub_transport",95,"3",2
4,"pub_transport",100,"3",2
5,"pub_transport",0,"3",3
5,"pub_transport",5,"3",3
5,"pub_transport",10,"3",2
5,"pub_transport",15,"3",2
5,"pub_transport",20,"3",2
5,"pub_transport",25,"3",2
5,"pub_transport",30,"3",2
5,"pub_transport",35,"3",2
5,"pub_transport",40,"3",2
5,"pub_transport",45,"3",2
5,"pub_transport",50,"3",2
5,"pub_transport",55,"3",2
5,"pub_transport",60,"3",2
5,"pub_transport",65,"3",2
5,"pub_transport",70,"3",2
5,"pub_transport",75,"3",2
5,"pub_transport",80,"3",2
5,"pub_transport",85,"3",2
5,"pub_transport",90,"3",2
5,"pub_transport",95,"3",2
5,"pub_transport",100,"3",2
6,"pub_transport",0,"3",3
6,"pub_transport",5,"3",3
6,"pub_transport",10,"3",3
6,"pub_transport",15,"3",3
6,"pub_transport",20,"3",3
6,"pub_transport",25,"3",3
6,"pub_transport",30,"3",3
6,"pub_transport",35,"3",3
6,"pub_transport",40,"3",3
6,"pub_transport",45,"3",3
6,"pub_transport",50,"3",2
6,"pub_transport",55,"3",2
6,"pub_transport",60,"3",2
6,"pub_transport",65,"3",2
6,"pub_transport",70,"3",2
6,"pub_transport",75,"3",2
6,"pub_transport",80,"3",2
6,"pub_transport",85,"3",2
6,"pub_transport",90,"3",2
6,"pub_transport",95,"3",2
6,"pub_transport",100,"3",2
7,"pub_transport",0,"3",3
7,"pub_transport",5,"3",3
7,"pub_transport",10,"3",3
7,"pub_transport",15,"3",3
7,"pub_transport",20,"3",3
7,"pub_transport",25,"3",3
7,"pub_transport",30,"3",3
7,"pub_transport",35,"3",3
7,"pub_transport",40,"3",3
7,"pub_transport",45,"3",3
7,"pub_transport",50,"3",3
7,"pub_transport",55,"3",3
7,"pub_transport",60,"3",3
7,"pub_transport",65,"3",3
7,"pub_transport",70,"3",3
7,"pub_transport",75,"3",3
7,"pub_transport",80,"3",3
7,"pub_transport",85,"3",3
7,"pub_transport",90,"3",2
7,"pub_transport",95,"3",2
7,"pub_transport",100,"3",2
8,"pub_transport",0,"3",3
8,"pub_transport",5,"3",3
8,"pub_transport",10,"3",3
8,"pub_transport",15,"3",3
8,"pub_transport",20,"3",3
8,"pub_transport",25,"3",3
8,"pub_transport",30,"3",3
8,"pub_transport",35,"3",3
8,"pub_transport",40,"3",3
8,"pub_transport",45,"3",3
8,"pub_transport",50,"3",3
8,"pub_transport",55,"3",3
8,"pub_transport",60,"3",3
8,"pub_transport",65,"3",3
8,"pub_transport",70,"3",3
8,"pub_transport",75,"3",3
8,"pub_transport",80,"3",3
8,"pub_transport",85,"3",3
8,"pub_transport",90,"3",3
8,"pub_transport",95,"3",3
8,"pub_transport",100,"3",3
9,"pub_transport",0,"3",4
9,"pub_transport",5,"3",3
9,"pub_transport",10,"3",3
9,"pub_transport",15,"3",3
9,"pub_transport",20,"3",3
9,"pub_transport",25,"3",3
9,"pub_transport",30,"3",3
9,"pub_transport",35,"3",3
9,"pub_transport",40,"3",3
9,"pub_transport",45,"3",3
9,"pub_transport",50,"3",3
9,"pub_transport",55,"3",3
9,"pub_transport",60,"3",3
9,"pub_transport",65,"3",3
9,"pub_transport",70,"3",3
9,"pub_transport",75,"3",3
9,"pub_transport",80,"3",3
9,"pub_transport",85,"3",3
9,"pub_transport",90,"3",3
9,"pub_transport",95,"3",3
9,"pub_transport",100,"3",3
10,"pub_transport",0,"3",4
10,"pub_transport",5,"3",4
10,"pub_transport",10,"3",4
10,"pub_transport",15,"3",4
10,"pub_transport",20,"3",4
10,"pub_transport",25,"3",4
10,"pub_transport",30,"3",4
10,"pub_transport",35,"3",4
10,"pub_transport",40,"3",4
10,"pub_transport",45,"3",4
10,"pub_transport",50,"3",3
10,"pub_transport",55,"3",3
10,"pub_transport",60,"3",3
10,"pub_transport",65,"3",3
10,"pub_transport",70,"3",3
10,"pub_transport",75,"3",3
10,"pub_transport",80,"3",3
10,"pub_transport",85,"3",3
10,"pub_transport",90,"3",3
10,"pub_transport",95,"3",3
10,"pub_transport",100,"3",3
11,"pub_transport",0,"3",4
11,"pub_transport",5,"3",4
11,"pub_transport",10,"3",4
11,"pub_transport",15,"3",4
11,"pub_transport",20,"3",4
11,"pub_transport",25,"3",4
11,"pub_transport",30,"3",4
11,"pub_transport",35,"3",4
11,"pub_transport",40,"3",4
11,"pub_transport",45,"3",4
11,"pub_transport",50,"3",4
11,"pub_transport",55,"3",4
11,"pub_transport",60,"3",4
11,"pub_transport",65,"3",4
11,"pub_transport",70,"3",4
11,"pub_transport",75,"3",4
11,"pub_transport",80,"3",4
11,"pub_transport",85,"3",4
11,"pub_transport",90,"3",3
11,"pub_transport",95,"3",3
11,"pub_transport",100,"3",3
12,"pub_transport",0,"3",4
12,"pub_transport",5,"3",4
12,"pub_transport",10,"3",4
12,"pub_transport",15,"3",4
12,"pub_transport",20,"3",4
12,"pub_transport",25,"3",4
12,"pub_transport",30,"3",4
12,"pub_transport",35,"3",4
12,"pub_transport",40,"3",4
12,"pub_transport",45,"3",4
12,"pub_transport",50,"3",4
12,"pub_transport",55,"3",4
12,"pub_transport",60,"3",4
12,"pub_transport",65,"3",4
12,"pub_transport",70,"3",4
12,"pub_transport",75,"3",4
12,"pub_transport",80,"3",4
12,"pub_transport",85,"3",4
12,"pub_transport",90,"3",4
12,"pub_transport",95,"3",4
12,"pub_transport",100,"3",4
13,"pub_transport",0,"3",5
13,"pub_transport",5,"3",5
13,"pub_transport",10,"3",4
13,"pub_transport",15,"3",4
13,"pub_transport",20,"3",4
13,"pub_transport",25,"3",4
13,"pub_transport",30,"3",4
13,"pub_transport",35,"3",4
13,"pub_transport",40,"3",4
13,"pub_transport",45,"3",4
13,"pub_transport",50,"3",4
13,"pub_transport",55,"3",4
13,"pub_transport",60,"3",4
13,"pub_transport",65,"3",4
13,"pub_transport",70,"3",4
13,"pub_transport",75,"3",4
13,"pub_transport",80,"3",4
13,"pub_transport",85,"3",4
13,"pub_transport",90,"3",4
13,"pub_transport",95,"3",4
13,"pub_transport",100,"3",4
14,"pub_transport",0,"3",5
14,"pub_transport",5,"3",5
14,"pub_transport",10,"3",5
14,"pub_transport",15,"3",5
14,"pub_transport",20,"3",5
14,"pub_transport",25,"3",5
14,"pub_transport",30,"3",5
14,"pub_transport",35,"3",5
14,"pub_transport",40,"3",5
14,"pub_transport",45,"3",5
14,"pub_transport",50,"3",4
14,"pub_transport",55,"3",4
14,"pub_transport",60,"3",4
14,"pub_transport",65,"3",4
14,"pub_transport",70,"3",4
14,"pub_transport",75,"3",4
14,"pub_transport",80,"3",4
14,"pub_transport",85,"3",4
14,"pub_transport",90,"3",4
14,"pub_transport",95,"3",4
14,"pub_transport",100,"3",4
15,"pub_transport",0,"3",5
15,"pub_transport",5,"3",5
15,"pub_transport",10,"3",5
15,"pub_transport",15,"3",5
15,"pub_transport",20,"3",5
15,"pub_transport",25,"3",5
15,"pub_transport",30,"3",5
15,"pub_transport",35,"3",5
15,"pub_transport",40,"3",5
15,"pub_transport",45,"3",5
15,"pub_transport",50,"3",5
15,"pub_transport",55,"3",5
15,"pub_transport",60,"3",5
15,"pub_transport",65,"3",5
15,"pub_transport",70,"3",5
15,"pub_transport",75,"3",5
15,"pub_transport",80,"3",5
15,"pub_transport",85,"3",5
15,"pub_transport",90,"3",4
15,"pub_transport",95,"3",4
15,"pub_transport",100,"3",4
16,"pub_transport",0,"3",5
16,"pub_transport",5,"3",5
16,"pub_transport",10,"3",5
16,"pub_transport",15,"3",5
16,"pub_transport",20,"3",5
16,"pub_transport",25,"3",5
16,"pub_transport",30,"3",5
16,"pub_transport",35,"3",5
16,"pub_transport",40,"3",5
16,"pub_transport",45,"3",5
16,"pub_transport",50,"3",5
16,"pub_transport",55,"3",5
16,"pub_transport",60,"3",5
16,"pub_transport",65,"3",5
16,"pub_transport",70,"3",5
16,"pub_transport",75,"3",5
16,"pub_transport",80,"3",5
16,"pub_transport",85,"3",5
16,"pub_transport",90,"3",5
16,"pub_transport",95,"3",5
16,"pub_transport",100,"3",5
17,"pub_transport",0,"3",5
17,"pub_transport",5,"3",5
17,"pub_transport",10,"3",5
17,"pub_transport",15,"3",5
17,"pub_transport",20,"3",5
17,"pub_transport",25,"3",5
17,"pub_transport",30,"3",5
17,"pub_transport",35,"3",5
17,"pub_transport",40,"3",5
17,"pub_transport",45,"3",5
17,"pub_transport",50,"3",5
17,"pub_transport",55,"3",5
17,"pub_transport",60,"3",5
17,"pub_transport",65,"3",5
17,"pub_transport",70,"3",5
17,"pub_transport",75,"3",5
17,"pub_transport",80,"3",5
17,"pub_transport",85,"3",5
17,"pub_transport",90,"3",5
17,"pub_transport",95,"3",5
17,"pub_transport",100,"3",5
18,"pub_transport",0,"3",5
18,"pub_transport",5,"3",5
18,"pub_transport",10,"3",5
18,"pub_transport",15,"3",5
18,"pub_transport",20,"3",5
18,"pub_transport",25,"3",5
18,"pub_transport",30,"3",5
18,"pub_transport",35,"3",5
18,"pub_transport",40,"3",5
18,"pub_transport",45,"3",5
18,"pub_transport",50,"3",5
18,"pub_transport",55,"3",5
18,"pub_transport",60,"3",5
18,"pub_transport",65,"3",5
18,"pub_transport",70,"3",5
18,"pub_transport",75,"3",5
18,"pub_transport",80,"3",5
18,"pub_transport",85,"3",5
18,"pub_transport",90,"3",5
18,"pub_transport",95,"3",5
18,"pub_transport",100,"3",5
19,"pub_transport",0,"3",5
19,"pub_transport",5,"3",5
19,"pub_transport",10,"3",5
19,"pub_transport",15,"3",5
19,"pub_transport",20,"3",5
19,"pub_transport",25,"3",5
19,"pub_transport",30,"3",5
19,"pub_transport",35,"3",5
19,"pub_transport",40,"3",5
19,"pub_transport",45,"3",5
19,"pub_transport",50,"3",5
19,"pub_transport",55,"3",5
19,"pub_transport",60,"3",5
19,"pub_transport",65,"3",5
19,"pub_transport",70,"3",5
19,"pub_transport",75,"3",5
19,"pub_transport",80,"3",5
19,"pub_transport",85,"3",5
19,"pub_transport",90,"3",5
19,"pub_transport",95,"3",5
19,"pub_transport",100,"3",5
20,"pub_transport",0,"3",5
20,"pub_transport",5,"3",5
20,"pub_transport",10,"3",5
20,"pub_transport",15,"3",5
20,"pub_transport",20,"3",5
20,"pub_transport",25,"3",5
20,"pub_transport",30,"3",5
20,"pub_transport",35,"3",5
20,"pub_transport",40,"3",5
20,"pub_transport",45,"3",5
20,"pub_transport",50,"3",5
20,"pub_transport",55,"3",5
20,"pub_transport",60,"3",5
20,"pub_transport",65,"3",5
20,"pub_transport",70,"3",5
20,"pub_transport",75,"3",5
20,"pub_transport",80,"3",5
20,"pub_transport",85,"3",5
20,"pub_transport",90,"3",5
20,"pub_transport",95,"3",5
20,"pub_transport",100,"3",5
21,"pub_transport",0,"3",5
21,"pub_transport",5,"3",5
21,"pub_transport",10,"3",5
21,"pub_transport",15,"3",5
21,"pub_transport",20,"3",5
21,"pub_transport",25,"3",5
21,"pub_transport",30,"3",5
21,"pub_transport",35,"3",5
21,"pub_transport",40,"3",5
21,"pub_transport",45,"3",5
21,"pub_transport",50,"3",5
21,"pub_transport",55,"3",5
21,"pub_transport",60,"3",5
21,"pub_transport",65,"3",5
21,"pub_transport",70,"3",5
21,"pub_transport",75,"3",5
21,"pub_transport",80,"3",5
21,"pub_transport",85,"3",5
21,"pub_transport",90,"3",5
21,"pub_transport",95,"3",5
21,"pub_transport",100,"3",5
22,"pub_transport",0,"3",5
22,"pub_transport",5,"3",5
22,"pub_transport",10,"3",5
22,"pub_transport",15,"3",5
22,"pub_transport",20,"3",5
22,"pub_transport",25,"3",5
22,"pub_transport",30,"3",5
22,"pub_transport",35,"3",5
22,"pub_transport",40,"3",5
22,"pub_transport",45,"3",5
22,"pub_transport",50,"3",5
22,"pub_transport",55,"3",5
22,"pub_transport",60,"3",5
22,"pub_transport",65,"3",5
22,"pub_transport",70,"3",5
22,"pub_transport",75,"3",5
22,"pub_transport",80,"3",5
22,"pub_transport",85,"3",5
22,"pub_transport",90,"3",5
22,"pub_transport",95,"3",5
22,"pub_transport",100,"3",5
23,"pub_transport",0,"3",5
23,"pub_transport",5,"3",5
23,"pub_transport",10,"3",5
23,"pub_transport",15,"3",5
23,"pub_transport",20,"3",5
23,"pub_transport",25,"3",5
23,"pub_transport",30,"3",5
23,"pub_transport",35,"3",5
23,"pub_transport",40,"3",5
23,"pub_transport",45,"3",5
23,"pub_transport",50,"3",5
23,"pub_transport",55,"3",5
23,"pub_transport",60,"3",5
23,"pub_transport",65,"3",5
23,"pub_transport",70,"3",5
23,"pub_transport",75,"3",5
23,"pub_transport",80,"3",5
23,"pub_transport",85,"3",5
23,"pub_transport",90,"3",5
23,"pub_transport",95,"3",5
23,"pub_transport",100,"3",5
24,"pub_transport",0,"3",5
24,"pub_transport",5,"3",5
24,"pub_transport",10,"3",5
24,"pub_transport",15,"3",5
24,"pub_transport",20,"3",5
24,"pub_transport",25,"3",5
24,"pub_transport",30,"3",5
24,"pub_transport",35,"3",5
24,"pub_transport",40,"3",5
24,"pub_transport",45,"3",5
24,"pub_transport",50,"3",5
24,"pub_transport",55,"3",5
24,"pub_transport",60,"3",5
24,"pub_transport",65,"3",5
24,"pub_transport",70,"3",5
24,"pub_transport",75,"3",5
24,"pub_transport",80,"3",5
24,"pub_transport",85,"3",5
24,"pub_transport",90,"3",5
